Location,Beds,Baths,Toilets,Price,Property Type,Purchase Type
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,500,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,500,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,500,000",Apartment,Sale
Kilimani Nairobi,2,2,2,"KSh 4,900,000",Apartment,Sale
Kileleshwa Nairobi,2,2,2,"KSh 4,900,000",Apartment,Sale
Lavington Nairobi,2,2,2,"KSh 4,900,000",Apartment,Sale
Kilimani Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Lavington Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Kilimani Nairobi,2,3,3,"KSh 9,000,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 9,000,000",Apartment,Sale
Lavington Nairobi,2,3,3,"KSh 9,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 5,500,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 5,500,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 5,500,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 23,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 23,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 23,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 13,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 13,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 13,000,000",Apartment,Sale
Kilimani Nairobi,2,2,2,"KSh 4,900,000",Apartment,Sale
Kileleshwa Nairobi,2,2,2,"KSh 4,900,000",Apartment,Sale
Lavington Nairobi,2,2,2,"KSh 4,900,000",Apartment,Sale
Kilimani Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Lavington Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Kilimani Nairobi,2,3,3,"KSh 8,500,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 8,500,000",Apartment,Sale
Lavington Nairobi,2,3,3,"KSh 8,500,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 5,500,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 5,500,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 5,500,000",Apartment,Sale
Lavington Nairobi,5,6,6,"KSh 75,000,000",House,Sale
Lavington Nairobi,5,6,6,"KSh 55,000,000",House,Sale
Lavington Nairobi,5,6,6,"KSh 55,000,000",House,Sale
Lavington Nairobi,5,6,6,"KSh 50,000,000",House,Sale
Lavington Nairobi,5,6,6,"KSh 53,000,000",House,Sale
Lavington Nairobi,5,6,6,"KSh 50,000,000",House,Sale
Kilimani Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 23,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 23,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 23,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,500,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,500,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,500,000",Apartment,Sale
Kileleshwa Nairobi,2,2,2,"KSh 4,900,000",Apartment,Sale
Lavington Nairobi,2,2,2,"KSh 4,900,000",Apartment,Sale
Kilimani Nairobi,2,2,2,"KSh 4,900,000",Apartment,Sale
Kilimani Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Lavington Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Kilimani Nairobi,2,3,3,"KSh 12,000,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 12,000,000",Apartment,Sale
Lavington Nairobi,2,3,3,"KSh 12,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 7,500,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 7,500,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 7,500,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 25,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 25,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 25,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,500,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,500,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,500,000",Apartment,Sale
Kilimani Nairobi,2,2,2,"KSh 4,900,000",Apartment,Sale
Kileleshwa Nairobi,2,2,2,"KSh 4,900,000",Apartment,Sale
Kilimani Nairobi,2,3,3,"KSh 4,900,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Lavington Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Kilimani Nairobi,2,3,3,"KSh 7,000,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 7,000,000",Apartment,Sale
Lavington Nairobi,2,3,3,"KSh 7,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 5,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 5,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 5,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 18,500,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 18,500,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 18,500,000",Apartment,Sale
Kilimani Nairobi,2,1,1,"KSh 4,900,000",Apartment,Sale
Kileleshwa Nairobi,2,1,1,"KSh 4,900,000",Apartment,Sale
Lavington Nairobi,2,1,1,"KSh 4,900,000",Apartment,Sale
Kilimani Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Lavington Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Kilimani Nairobi,2,3,3,"KSh 9,000,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 9,000,000",Apartment,Sale
Lavington Nairobi,2,3,3,"KSh 9,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 5,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 5,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 5,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 5,500,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 5,500,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 5,500,000",Apartment,Sale
Lavington Nairobi,5,6,6,"KSh 50,000,000",House,Sale
Lavington Nairobi,5,6,6,"KSh 55,000,000",House,Sale
Kilimani Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 23,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 23,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 23,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,2,1,1,"KSh 4,900,000",Apartment,Sale
Kileleshwa Nairobi,2,1,1,"KSh 4,900,000",Apartment,Sale
Lavington Nairobi,2,1,1,"KSh 4,900,000",Apartment,Sale
Kilimani Nairobi,2,3,3,"KSh 7,000,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 7,000,000",Apartment,Sale
Kilimani Nairobi,2,3,3,"KSh 9,000,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 9,000,000",Apartment,Sale
Lavington Nairobi,2,3,3,"KSh 9,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 5,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 5,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 5,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,0,"KSh 15,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 23,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 23,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 23,000,000",Apartment,Sale
Lavington Nairobi,5,6,6,"KSh 50,000,000",House,Sale
Lavington Nairobi,5,6,6,"KSh 55,000,000",House,Sale
Kilimani Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 25,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 25,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 25,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,500,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,500,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,500,000",Apartment,Sale
Kilimani Nairobi,2,1,1,"KSh 4,900,000",Apartment,Sale
Kileleshwa Nairobi,2,1,1,"KSh 4,900,000",Apartment,Sale
Lavington Nairobi,2,1,1,"KSh 4,900,000",Apartment,Sale
Kilimani Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Lavington Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Kilimani Nairobi,2,3,3,"KSh 8,500,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 8,500,000",Apartment,Sale
Lavington Nairobi,2,3,3,"KSh 8,500,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 5,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 5,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 5,000,000",Apartment,Sale
Westlands Area Westlands Nairobi,1,2,2,"KSh 8,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 21,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 21,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 21,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 18,500,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 18,500,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 18,500,000",Apartment,Sale
Kilimani Nairobi,2,1,1,"KSh 4,900,000",Apartment,Sale
Kileleshwa Nairobi,2,1,1,"KSh 4,900,000",Apartment,Sale
Lavington Nairobi,2,1,1,"KSh 4,900,000",Apartment,Sale
Kilimani Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Lavington Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Kilimani Nairobi,2,3,3,"KSh 11,000,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 11,000,000",Apartment,Sale
Lavington Nairobi,2,3,3,"KSh 11,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 5,500,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 5,500,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 5,500,000",Apartment,Sale
Mumias road Buruburu Nairobi,beds,1,1,"KSh 700,000",Other,Sale
Kileleshwa Nairobi,beds,baths,Toilets,"KSh 370,000,000",Other,Sale
Kilimani Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 23,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 23,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 23,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 13,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 13,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 13,000,000",Apartment,Sale
Kilimani Nairobi,2,1,1,"KSh 4,900,000",Apartment,Sale
Kileleshwa Nairobi,2,1,1,"KSh 4,900,000",Apartment,Sale
Lavington Nairobi,2,1,1,"KSh 4,900,000",Apartment,Sale
Kilimani Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Lavington Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Kilimani Nairobi,2,3,3,"KSh 9,600,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 9,600,000",Apartment,Sale
Lavington Nairobi,2,3,3,"KSh 9,600,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 3,500,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 3,500,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 3,500,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 5,500,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 5,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 5,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 5,000,000",Apartment,Sale
Spring Valley Spring Valley Nairobi,4,4,4,"KSh 90,000,000",House,Sale
Karen Boyani Rd. Karen Nairobi,10,10,10,"KSh 130,000,000",Other,Sale
Umoja Nairobi,beds,baths,Toilets,"KSh 20,000,000",Other,Sale
Kilimani Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Kileleshwa Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Lavington Nairobi,4,5,5,"KSh 18,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,2,1,1,"KSh 4,900,000",Apartment,Sale
Kileleshwa Nairobi,2,1,1,"KSh 4,900,000",Apartment,Sale
Lavington Nairobi,2,1,1,"KSh 4,900,000",Apartment,Sale
Kilimani Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Lavington Nairobi,2,3,3,"KSh 6,200,000",Apartment,Sale
Kilimani Nairobi,2,3,3,"KSh 8,500,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 8,500,000",Apartment,Sale
Lavington Nairobi,2,3,3,"KSh 8,500,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kilimani Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 4,000,000",Apartment,Sale
Kileleshwa Nairobi,1,1,1,"KSh 5,500,000",Apartment,Sale
Lavington Nairobi,1,1,1,"KSh 5,500,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,3,4,4,"KSh 10,500,000",Apartment,Sale
Kileleshwa Nairobi,3,4,4,"KSh 10,500,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 10,500,000",Apartment,Sale
Kilimani Nairobi,2,2,2,"KSh 4,900,000",Apartment,Sale
Kileleshwa Nairobi,2,2,2,"KSh 4,900,000",Apartment,Sale
Lavington Nairobi,2,2,2,"KSh 4,900,000",Apartment,Sale
Kilimani Nairobi,2,3,3,"KSh 9,000,000",Apartment,Sale
Kileleshwa Nairobi,2,3,3,"KSh 9,000,000",Apartment,Sale
Lavington Nairobi,2,3,3,"KSh 9,000,000",Apartment,Sale
Lavington Nairobi,3,4,4,"KSh 13,000,000",Apartment,Sale
Kandara Road Kileleshwa Nairobi,1,1,1,"KSh 10,000,000",Apartment,Sale
Kilimani Nairobi,4,5,5,"KSh 14,000,000",Apartment,Sale
